countryCode,userRatingCount,primaryGenreName,hasPrivacyLink,hasTermsOfServiceLink,isCorporateEmailScore,appAge,averageUserRating,coppaRisk,minDownloads,maxDownloads,deviceType_GLOBAL,deviceType_connected-tv/ott,deviceType_smartphone,deviceType_tablet,deviceType_undetermined,hasTermsOfServiceLinkRating_high,hasTermsOfServiceLinkRating_low,appDescriptionBrandSafetyRating_high,appDescriptionBrandSafetyRating_low,appDescriptionBrandSafetyRating_medium,mfaRating_all_False_coppaRisk,mfaRating_low,mfaRating_medium,meanDownloads,ratingWeighted,isHighCorporateAndPrivacy
29,2.0,7,1,0,99.0,27.6,0.0,False,234.0,1140.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.837588438235511,0.0,1
83,3115.0,6,1,1,0.0,31.066666666666663,4.0,False,640000.0,3200000.0,1,0,0,0,0,0,1,0,0,1,0,1,0,6.283301454898534,13.974389796002107,0
29,8.0,11,1,0,0.0,39.36666666666667,2.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,1.9084850188786497,0
29,0.0,20,0,0,59.4,65.2,0.0,False,34.2,141.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1.9474337218870508,0.0,0
29,252.0,20,1,1,99.0,82.70666666666668,4.0,False,10000.0,50000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,4.477135730961123,9.612482084703272,1
29,0.0,4,1,0,99.0,32.733333333333334,0.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,0.0,1
29,9.0,7,1,0,0.0,91.86666666666666,3.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,3.0,0
29,15.0,20,1,0,99.0,54.2,4.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,4.816479930623699,1
29,0.0,20,1,0,0.0,61.06666666666667,0.0,False,5.0,10.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.9294189257142927,0.0,0
29,4.0,20,1,0,99.0,23.633333333333333,5.0,False,160.0,440.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,3.494850021680094,1
29,25.0,20,1,0,0.0,27.133333333333333,3.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,4.244920043912454,0
29,0.0,19,1,0,99.0,142.83333333333334,0.0,False,214.2,1041.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.7983743766815614,0.0,1
29,18.0,6,1,0,0.0,38.766666666666666,3.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.477265995424853,3.8362608028584866,0
29,0.0,7,1,0,0.0,76.0,0.0,False,116.0,250.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.2648178230095364,0.0,0
29,85.0,2,1,0,0.0,31.366666666666667,3.0,False,100.0,500.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2.478566495593843,5.803495353730703,0
29,42.0,4,1,0,0.0,26.566666666666663,4.0,False,5000.0,10000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.8751191654625683,6.533873822318347,0
29,3054.0,6,1,1,59.4,130.93333333333334,4.0,False,100000.0,500000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,5.477122702365523,13.940044858314293,0
29,0.0,20,1,0,99.0,5.466666666666667,0.0,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,0.0,1
29,4.0,3,1,0,99.0,61.23333333333333,4.0,True,2121.0,10242.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.791164125033335,2.7958800173440754,1
29,0.0,3,1,0,99.0,58.46666666666666,1.0,False,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,1
29,0.0,17,1,0,0.0,82.03333333333333,5.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,0.0,0
29,0.0,17,1,0,0.0,5.533333333333333,0.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,0.0,0
29,0.0,20,1,0,99.0,65.03333333333333,1.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,1
29,0.0,7,1,0,59.4,113.26666666666668,0.0,False,134.0,340.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.376576957056512,0.0,0
43,3847750.0,20,1,0,99.0,93.86666666666666,4.0,False,100000000.0,500000000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,8.47712125616731,26.340827838884167,1
29,0.0,20,1,0,99.0,16.233333333333334,0.0,False,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,1
29,0.0,20,1,0,0.0,58.833333333333336,2.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,0
79,220.0,3,1,0,0.0,96.36666666666666,3.0,False,100000.0,500000.0,0,0,1,0,0,1,0,0,1,0,0,1,0,5.477122702365523,7.033176821055331,0
29,1.0,15,0,0,79.2,132.4,5.0,False,82.0,410.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2.392696953259666,1.505149978319906,0
29,135.0,3,1,0,99.0,131.7,4.0,True,50000.0,100000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.8750670539461884,8.53415563348087,1
90,47592.0,6,1,1,99.0,113.03333333333332,4.0,True,1000000.0,5000000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,6.477121399484465,18.710172324753472,1
90,0.0,6,1,0,0.0,1.0666666666666669,0.0,False,1000.0,5000.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.477265995424853,0.0,0
29,161.0,4,1,0,0.0,3.1,4.0,False,10000.0,50000.0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.477135730961123,8.838060058170523,0
22,1325238.0,20,1,0,99.0,84.83333333333333,4.0,False,100000000.0,500000000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,8.47712125616731,24.489176832400112,1
29,6.0,5,1,0,99.0,42.2,5.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,4.225490200071284,1
29,0.0,4,1,0,0.0,28.666666666666668,0.0,False,1.0,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.6020599913279624,0.0,0
29,11.0,7,1,1,59.4,83.3,0.0,False,900.0,4200.0,1,0,0,0,0,0,1,0,1,0,0,1,0,3.40671045860979,0.0,0
29,3821.0,6,1,0,99.0,161.8,4.0,False,440000.0,1600000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,6.008600597540613,14.329162730875977,1
29,10.0,17,1,0,0.0,12.966666666666669,3.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,3.1241780554746748,0
29,0.0,16,1,0,19.8,17.733333333333334,0.0,True,27.0,132.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.9057958803678685,0.0,0
29,0.0,8,1,0,59.4,126.63333333333334,0.0,False,126.0,330.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.359835482339888,0.0,0
29,95.0,3,1,0,0.0,7.133333333333334,4.0,True,5000.0,10000.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.8751191654625683,7.929084932158274,0
29,0.0,20,1,0,99.0,3.866666666666666,0.0,False,10.0,50.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1.4913616938342726,0.0,1
29,24.0,3,1,0,99.0,92.03333333333332,4.0,False,1000.0,5000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,3.477265995424853,5.591760034688151,1
29,0.0,20,1,0,0.0,38.1,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,0.0,19,1,0,59.4,124.36666666666666,0.0,False,34.2,141.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.9474337218870508,0.0,0
29,0.0,20,1,0,59.4,2.2333333333333334,0.0,False,44.2,221.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.125806458139527,0.0,0
29,0.0,7,1,0,19.8,6.4,0.0,False,403.0,1412.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.958324931644053,0.0,0
29,0.0,4,1,0,0.0,64.46666666666667,0.2,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,0.0,0
29,21.0,19,1,0,59.4,21.4,3.0,False,3240.0,13200.0,1,0,0,0,0,1,0,1,0,0,0,1,0,3.9149246482051483,4.027268042466618,0
29,13.0,20,1,0,39.6,7.133333333333334,5.0,False,424.0,2120.0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.1048284036536553,5.73064017839119,0
3,70771.0,6,1,1,99.0,24.83333333333333,4.0,False,5000000.0,10000000.0,0,0,0,1,0,0,1,0,1,0,0,1,0,6.875061321297627,19.399445875352534,1
29,0.0,17,1,1,0.0,70.86666666666666,0.0,False,10.0,50.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1.4913616938342726,0.0,0
29,15.0,20,1,0,0.0,89.36666666666666,3.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,3.612359947967774,0
29,29.0,3,1,0,99.0,136.26666666666668,4.0,True,2600.0,12400.0,1,0,0,0,0,1,0,0,1,0,0,1,0,3.8751191654625683,5.9084850188786495,1
29,27.0,20,1,0,0.0,57.06666666666667,4.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,5.788632125368877,0
29,0.0,6,1,0,19.8,4.1,0.0,False,622.0,3110.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.2711443179490782,0.0,0
29,407.0,3,1,0,99.0,86.53333333333333,4.0,False,10000.0,50000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.477135730961123,10.44264065235952,1
29,7.0,4,1,0,0.0,113.13333333333334,3.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,2.7092699609758304,0
29,19.0,20,1,0,0.0,67.23333333333333,4.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,5.204119982655925,0
29,0.0,20,1,1,99.0,48.9,0.0,False,224.2,1121.0,1,0,0,0,0,0,1,0,1,0,0,1,0,2.8284020784915933,0.0,1
3,165.0,14,1,0,0.0,32.56666666666667,3.0,False,10000.0,50000.0,0,0,1,0,0,1,0,1,0,0,0,1,0,4.477135730961123,6.660324264120165,0
29,0.0,17,1,0,0.0,10.233333333333333,0.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,0
17,1233.0,6,1,0,99.0,24.83333333333333,4.0,False,100000.0,500000.0,0,0,1,0,0,1,0,0,1,0,0,1,0,5.477122702365523,12.365260638788891,1
29,76.0,3,1,0,99.0,66.23333333333333,4.0,False,5000.0,10000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.8751191654625683,7.545962900689927,1
29,0.0,20,1,0,0.0,37.93333333333333,1.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,0
29,2844.0,6,1,0,99.0,64.03333333333333,4.0,False,1000.0,5000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,3.477265995424853,13.81632908292436,1
29,0.0,18,1,0,79.2,92.86666666666666,0.0,False,36.0,141.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.951823035315912,0.0,0
29,169.0,20,1,0,0.0,54.74666666666667,4.0,False,10000.0,50000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.477135730961123,8.921795685513096,0
29,0.0,3,1,0,19.8,126.13333333333334,0.0,True,152.0,430.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.4653828514484184,0.0,0
26,39326.0,6,1,1,99.0,58.43333333333333,3.0,True,10000000.0,50000000.0,0,0,1,0,0,0,1,0,1,0,0,1,0,7.477121269196145,13.784072454550468,1
29,0.0,20,1,1,99.0,41.133333333333326,0.0,False,100.0,500.0,1,0,0,0,0,0,1,0,1,0,0,1,0,2.478566495593843,0.0,1
29,0.0,17,1,1,0.0,17.233333333333334,0.0,False,10.0,50.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1.4913616938342726,0.0,0
29,35.0,19,1,0,19.8,121.36666666666666,4.0,False,2400.0,5400.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.5911759503117913,6.225210003069149,0
29,0.0,3,1,0,0.0,25.03333333333333,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,95.0,12,1,0,0.0,75.36666666666666,4.0,False,1000.0,5000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,3.477265995424853,7.929084932158274,0
29,4282.0,3,1,0,39.6,128.53333333333333,3.0,False,340000.0,800000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,5.7558756175919665,10.895244223189708,0
29,0.0,19,1,1,59.4,19.9,0.0,False,134.0,340.0,1,0,0,0,0,0,1,0,1,0,0,1,0,2.376576957056512,0.0,0
29,0.0,3,1,0,0.0,3.9666666666666655,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,0.0,12,1,0,99.0,2.1333333333333333,0.0,False,35.0,142.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.951823035315912,0.0,1
75,319737.0,6,1,1,99.0,89.23333333333333,4.0,True,54000000.0,240000000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,8.16731733770256,22.01917701627341,1
29,0.0,20,1,0,0.0,53.7,0.0,False,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,0
29,0.0,20,1,0,0.0,43.36666666666667,1.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,0
29,0.0,4,1,0,0.0,31.2,0.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2.8756399370041685,0.0,0
3,252130.0,6,1,1,99.0,77.83333333333333,4.0,False,10000000.0,50000000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,7.477121269196145,21.60650498526423,1
29,0.0,20,1,0,39.6,48.133333333333326,0.0,False,36.0,240.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.143014800254095,0.0,0
74,11249.0,6,1,0,99.0,24.566666666666663,4.0,True,500000.0,1000000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,5.875061842450624,16.204610089789526,1
29,0.0,3,1,0,99.0,88.9,5.0,False,100.0,500.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.478566495593843,0.0,1
29,0.0,3,1,0,19.8,97.2,0.0,False,152.0,430.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.4653828514484184,0.0,0
29,0.0,20,0,0,99.0,64.73333333333333,0.0,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,0.0,0
29,0.0,2,1,0,0.0,31.73333333333333,0.0,False,50.0,100.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1.8808135922807914,0.0,0
29,119.0,20,1,0,0.0,46.5,4.0,False,10000.0,50000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.477135730961123,8.316724984190499,0
29,6.0,11,1,0,99.0,42.333333333333336,3.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,2.5352941200427703,1
29,0.0,20,1,0,99.0,90.6,5.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,1
29,6.0,6,1,0,0.0,131.5,4.0,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,3.3803921600570273,0
23,25766.0,4,1,0,99.0,72.96666666666667,3.0,False,1000000.0,5000000.0,0,0,1,0,0,1,0,0,0,1,0,1,0,6.477121399484465,13.233191572382768,1
29,0.0,7,1,0,39.6,4.1,0.0,False,423.0,2112.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.1032904715577496,0.0,0
29,0.0,20,1,0,99.0,62.46666666666666,0.0,False,70.0,260.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.220108088040055,0.0,1
29,0.0,12,1,0,99.0,53.53333333333333,0.0,False,10000.0,50000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.477135730961123,0.0,1
13,14478.0,6,1,0,0.0,24.33333333333333,4.0,False,1000000.0,5000000.0,0,0,1,0,0,0,0,0,0,1,0,1,0,6.477121399484465,16.64295427245033,0
29,5.0,20,1,0,99.0,129.5,3.0,False,170.0,520.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.5390760987927767,2.3344537511509307,1
29,3502.0,6,1,1,0.0,58.5,3.0,False,1000000.0,5000000.0,1,0,0,0,0,0,1,0,0,1,0,1,0,6.477121399484465,10.633320411953077,0
29,0.0,18,1,0,0.0,6.633333333333334,0.0,False,2440.0,12200.0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.86457040685343,0.0,0
90,1156.0,4,1,0,0.0,11.1,4.0,False,10000.0,50000.0,1,0,0,0,0,1,0,1,0,0,0,1,0,4.477135730961123,12.253333435806999,0
29,48.0,4,1,0,0.0,36.1,4.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,6.7607843201140545,0
29,0.0,20,1,0,0.0,91.36666666666666,0.0,False,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6020599913279624,0.0,0
29,0.0,17,1,0,0.0,56.633333333333326,0.0,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,0.0,0
29,0.0,20,1,0,59.4,1.7333333333333334,0.0,False,17.0,52.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.550228353055094,0.0,0
90,0.0,2,1,0,0.0,32.9,1.6,False,100.0,500.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,4.0,5,1,0,0.0,49.4,3.0,False,620.0,2500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.1934029030624176,2.0969100130080567,0
79,0.0,6,1,1,0.0,4.533333333333333,0.0,True,100000.0,500000.0,0,0,1,0,0,0,1,0,1,0,0,1,0,5.477122702365523,0.0,0
29,0.0,20,1,0,0.0,8.333333333333334,0.0,False,72.0,330.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.305351369446624,0.0,0
29,4.0,20,1,0,99.0,38.16666666666666,4.0,False,620.0,2500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.1934029030624176,2.7958800173440754,1
29,0.0,5,1,0,0.0,31.9,0.0,False,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,0
8,9097.0,6,1,0,0.0,11.133333333333333,4.0,False,500000.0,1000000.0,0,0,1,0,0,1,0,0,0,1,0,1,0,5.875061842450624,15.835783729975745,0
29,0.0,17,1,0,0.0,51.3,1.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,0
29,661.0,2,1,0,0.0,24.566666666666663,4.0,False,50000.0,100000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.8750670539461884,11.2834319577588,0
29,0.0,4,0,0,19.8,117.93333333333334,0.0,False,134.0,340.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.376576957056512,0.0,0
29,3858.0,6,1,0,0.0,6.466666666666667,4.0,False,500000.0,1000000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,5.875061842450624,14.345899114285587,0
29,0.0,4,1,0,0.0,29.33333333333333,0.0,True,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.17609125905568124,0.0,0
29,4102.0,2,1,0,0.0,77.63333333333334,3.0,False,100000.0,500000.0,0,0,0,1,0,1,0,0,0,1,0,1,0,5.477122702365523,10.839304550900739,0
67,2.0,6,1,0,0.0,14.4,3.0,False,1240100.0,3200200.0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.346382513295959,1.4313637641589874,0
29,110.0,6,1,0,0.0,101.56666666666666,4.0,True,10000.0,50000.0,1,0,0,0,0,1,0,0,0,1,0,1,0,4.477135730961123,8.18129191514663,0
29,0.0,4,1,0,0.0,47.266666666666666,0.0,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,0.0,0
29,0.0,11,1,0,0.0,60.06666666666667,0.0,False,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6020599913279624,0.0,0
29,269.0,6,1,0,0.0,90.83333333333331,3.0,True,50000.0,100000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.8750670539461884,7.294091292476962,0
29,10.0,14,1,0,0.0,58.06666666666667,5.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,5.206963425791125,0
29,0.0,7,1,0,99.0,16.4,0.0,False,5.0,8.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.8750612633917001,0.0,1
29,0.0,3,1,0,99.0,88.53333333333333,4.0,True,10.0,50.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1.4913616938342726,0.0,1
29,17.0,4,1,0,0.0,21.1,4.0,False,5000.0,10000.0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.8751191654625683,5.021090020413224,0
29,2.0,6,1,0,39.6,33.96666666666667,3.0,True,314.0,1240.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.890979596989689,1.4313637641589874,0
29,0.0,5,1,0,99.0,2.4333333333333327,0.0,False,144.0,420.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.45178643552429,0.0,1
29,0.0,6,1,0,0.0,92.2,5.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,0.0,20,1,0,99.0,2.7333333333333334,0.0,False,500.0,1000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.8756399370041685,0.0,1
29,803.0,3,1,0,0.0,104.63333333333334,4.0,True,500000.0,1000000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,5.875061842450624,11.621024194993804,0
29,5.0,12,1,1,99.0,56.766666666666666,1.0,False,522.0,2310.0,1,0,0,0,0,0,1,0,1,0,0,1,0,3.1513698502474603,0.7781512503836436,1
29,411.0,6,1,0,0.0,58.93333333333333,4.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2.8756399370041685,10.459588864132538,0
29,0.0,3,1,0,0.0,41.03333333333333,0.0,False,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.17609125905568124,0.0,0
29,0.0,20,1,0,99.0,67.63333333333334,1.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,1
29,0.0,20,1,1,79.2,17.166666666666668,0.0,False,27.0,132.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1.9057958803678685,0.0,0
29,2.0,20,1,0,79.2,52.56666666666667,5.0,False,26.2,131.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.900913067737669,2.385606273598312,0
22,58267.0,6,1,0,99.0,148.06666666666666,4.0,False,1000000.0,5000000.0,0,0,1,0,0,1,0,0,0,1,0,1,0,6.477121399484465,19.061720446215386,1
29,0.0,20,1,0,59.4,41.16666666666666,0.0,False,18.0,60.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.6020599913279625,0.0,0
29,17297.0,6,1,1,99.0,14.066666666666666,4.0,False,1000000.0,5000000.0,0,1,0,0,0,0,1,0,1,0,0,1,0,6.477121399484465,16.951983571087407,1
29,73.0,6,1,0,0.0,21.433333333333334,3.0,False,100000.0,500000.0,1,0,0,0,0,0,0,0,0,1,0,1,0,5.477122702365523,5.607695159192929,0
29,0.0,6,1,0,0.0,4.466666666666667,0.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,0.0,0
29,0.0,6,1,0,0.0,64.3,0.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,0
29,0.0,20,1,0,99.0,14.566666666666666,0.0,False,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6020599913279624,0.0,1
59,11544.0,3,1,0,99.0,45.73333333333333,4.0,False,1000000.0,5000000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,6.477121399484465,16.24957574901278,1
43,6775.0,6,1,1,99.0,24.6,4.0,True,500000.0,1000000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,5.875061842450624,15.323893589290602,1
29,0.0,17,1,0,0.0,88.2,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,1.0,20,1,0,99.0,108.63333333333334,5.0,False,152.0,430.0,1,0,0,0,0,1,0,1,0,0,0,1,0,2.4653828514484184,1.505149978319906,1
29,6.0,20,1,1,0.0,160.76666666666668,3.0,False,1000.0,5000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,3.477265995424853,2.5352941200427703,0
29,39.0,14,1,0,99.0,16.0,2.0,False,10000.0,50000.0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.477135730961123,3.204119982655925,1
29,0.0,11,1,0,0.0,71.1,0.0,False,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,0
19,549.0,20,1,0,0.0,16.7,4.0,False,100000.0,500000.0,0,0,0,1,0,1,0,0,1,0,0,1,0,5.477122702365523,10.961450757976975,0
0,561.0,6,1,0,0.0,1.2333333333333334,4.0,False,100000.0,500000.0,1,0,0,0,0,1,0,0,0,1,0,1,0,5.477122702365523,10.998945262276244,0
29,0.0,6,1,0,79.2,100.2,0.0,True,306.0,1230.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.885926339801431,0.0,0
29,0.0,20,1,0,99.0,29.8,0.0,False,50.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.8808135922807914,0.0,1
62,104660.0,6,1,1,0.0,40.7,4.0,True,5000000.0,10000000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,6.875061321297627,20.079139519833852,0
29,10.0,20,1,1,99.0,80.9,4.0,False,500.0,1000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,2.8756399370041685,4.1655707406329,1
29,0.0,20,1,0,0.0,30.166666666666668,0.0,False,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,0
29,0.0,20,1,0,0.0,62.333333333333336,1.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,0
29,0.0,20,1,0,99.0,62.133333333333326,0.0,False,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,1
29,6.0,4,1,0,0.0,34.43333333333333,5.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,4.225490200071284,0
79,13516.0,6,1,0,0.0,92.7,4.0,False,5000000.0,10000000.0,0,0,0,0,1,1,0,0,1,0,0,1,0,6.875061321297627,16.523521255174607,0
29,3.0,6,1,0,0.0,46.86666666666667,5.0,False,32.2,131.2,1,0,0,0,0,1,0,0,1,0,0,1,0,1.9175055095525466,3.010299956639812,0
29,0.0,6,1,0,99.0,75.8,0.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,1
29,103.0,20,1,0,99.0,130.9,3.0,False,5000.0,10000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,3.8751191654625683,6.05110001789634,1
