countryCode,primaryGenreName,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,appAge,averageUserRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk,minDownloads_log,maxDownloads_log,userRatingCount_log
29,6,0,1,1,1,99.0,31.166666666666668,4.0,1,1,True,16.118095750958314,17.72753358339242,12.012578911732968
29,4,0,1,0,2,0.0,47.53333333333333,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,59.4,108.93333333333334,0.0,1,1,False,4.81380905109942,5.529429087511423,0.0
29,3,0,1,0,2,0.0,36.5,0.0,1,1,True,4.143134726391533,5.5254529391317835,0.0
29,20,0,1,0,2,0.0,55.266666666666666,2.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
7,6,2,1,1,1,0.0,37.0,4.0,1,1,True,14.845130332288226,16.454567959008102,9.91699590256092
29,15,0,1,0,2,79.2,103.0,0.0,1,1,False,5.53338948872752,7.115582126184454,0.6931471805599453
29,6,0,1,0,2,99.0,4.333333333333333,5.0,1,1,False,6.2166061010848646,6.90875477931522,1.9459101490553132
29,5,0,1,0,2,79.2,25.53333333333333,0.0,0,1,False,7.655958665290161,9.23327534325868,0.0
29,20,0,1,0,2,0.0,52.1,4.0,1,1,False,6.2166061010848646,6.90875477931522,2.639057329615259
29,20,0,1,0,2,99.0,128.46666666666667,5.0,1,1,False,6.2166061010848646,6.90875477931522,0.0
29,20,0,1,0,2,0.0,71.8,4.0,1,1,False,8.517393171418904,9.210440366976517,5.0238805208462765
29,0,0,1,0,2,0.0,78.43333333333332,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,0.0,6.533333333333333,5.0,1,1,False,2.3978952727983707,3.9318256327243257,2.3978952727983707
50,17,0,1,0,2,0.0,44.766666666666666,3.0,1,1,False,9.210440366976517,10.819798284210286,4.454347296253507
29,5,0,0,0,0,99.0,85.76666666666665,2.0,1,1,False,6.90875477931522,8.517393171418904,2.1972245773362196
29,5,0,1,0,2,0.0,23.8,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,99.0,62.46666666666666,1.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,4,0,1,0,2,99.0,29.83333333333333,0.0,0,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,0.0,63.86666666666667,3.0,1,1,False,10.819798284210286,11.51293546492023,5.662960480135946
29,3,0,1,0,2,0.0,48.03333333333333,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,5,0,1,0,2,59.4,34.9,0.0,1,1,False,4.81380905109942,5.723585101952381,0.0
29,6,0,1,0,2,79.2,132.23333333333332,3.0,1,1,True,8.160803920954665,9.561067663645012,3.4339872044851463
29,12,0,1,0,2,79.2,73.83333333333333,4.0,1,1,False,15.894952224644102,17.341871111992198,11.679684890841141
29,20,0,1,0,2,79.2,132.7,0.0,0,1,False,3.2268439945173775,4.127134385045092,0.0
29,3,0,1,0,2,0.0,84.7,4.0,1,1,False,11.184435286790631,12.706850963741102,6.129050210060545
29,4,0,1,0,2,0.0,39.6,1.0,1,1,False,6.2166061010848646,6.90875477931522,0.0
29,3,0,1,0,2,0.0,66.8,1.2,1,1,True,2.3978952727983707,3.9318256327243257,0.0
3,6,3,1,1,1,99.0,49.16666666666666,4.0,1,2,False,10.094149233605084,11.0186455364637,4.983606621708336
29,20,0,1,0,2,0.0,65.0,4.0,1,1,False,13.815511557963774,15.424948670398354,10.051260796825561
29,20,0,1,0,2,99.0,95.5,5.0,2,1,False,6.90875477931522,8.517393171418904,0.0
29,20,0,1,0,2,0.0,62.4,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,6,2,1,0,0,0.0,24.133333333333333,0.0,1,1,False,6.90875477931522,8.517393171418904,0.0
29,20,0,1,0,2,0.0,39.36666666666667,2.0,1,1,False,8.517393171418904,9.210440366976517,3.784189633918261
40,10,2,1,0,2,59.4,37.73333333333333,4.0,1,1,False,11.744045122410057,12.706850963741102,5.820082930352362
29,6,3,1,0,2,0.0,120.83333333333331,4.0,1,1,False,15.424948670398354,16.118095750958314,10.295901192899562
29,20,0,1,1,2,59.4,20.23333333333333,0.0,1,1,False,5.451896454476337,7.0317412587631285,0.0
29,3,0,1,0,2,99.0,59.8,0.0,1,1,True,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,0.0,53.86666666666667,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
47,4,0,1,0,0,99.0,41.16666666666666,3.0,1,1,False,13.122365377402328,13.815511557963774,8.401557847817314
29,10,0,1,0,2,79.2,101.33333333333331,0.0,1,1,False,6.111467339502679,7.7057128238944275,0.6931471805599453
29,20,0,1,0,2,99.0,43.133333333333326,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,2,0,1,0,2,0.0,63.266666666666666,1.0,2,1,False,3.9318256327243257,4.61512051684126,0.0
29,6,0,1,0,2,0.0,50.6,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
41,6,0,1,0,0,99.0,21.6,4.0,2,1,True,15.045151401436407,16.46168542627038,10.431052292306395
29,20,0,1,0,2,0.0,81.86666666666666,4.0,1,1,False,6.90875477931522,8.517393171418904,3.6635616461296463
29,6,0,1,0,2,0.0,123.23333333333332,4.0,1,1,False,6.90875477931522,8.517393171418904,4.553876891600541
29,4,0,1,0,2,0.0,69.4,0.0,1,1,True,5.459585514144159,7.039660349862076,0.0
29,5,0,1,0,2,0.0,22.8,4.0,1,1,False,9.210440366976517,10.819798284210286,3.9318256327243257
29,3,0,1,0,2,99.0,93.53333333333332,5.0,1,1,False,5.030437921392435,6.066108090103747,0.6931471805599453
22,17,2,1,0,2,0.0,6.033333333333333,4.0,1,1,False,11.51293546492023,13.122365377402328,4.6913478822291435
29,19,0,1,0,2,79.2,1.2,0.0,1,1,False,2.785011242238338,3.784189633918261,0.0
29,6,0,1,0,2,0.0,20.933333333333334,3.0,1,1,False,10.819798284210286,11.51293546492023,4.852030263919617
29,3,0,1,0,2,0.0,120.8,0.0,1,1,False,5.53338948872752,7.115582126184454,0.0
29,5,0,1,0,2,59.4,54.5,0.0,1,1,False,5.081404364984463,6.089044875446846,0.0
29,20,0,1,0,2,99.0,148.7,4.0,1,1,False,6.90875477931522,8.517393171418904,5.267858159063328
29,6,0,1,0,2,99.0,28.23333333333333,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
50,6,0,1,1,1,99.0,99.1,4.0,1,1,True,15.444751293772967,16.600521861931007,9.121181235656364
29,20,0,1,0,0,99.0,77.26666666666665,5.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,0.0,59.66666666666666,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
43,6,0,1,0,0,39.6,49.1,3.0,2,1,False,13.3374763699232,14.92736840232972,6.968850378341948
29,20,0,1,0,2,99.0,67.26666666666667,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,0.0,42.833333333333336,4.0,0,1,False,9.210440366976517,10.819798284210286,4.330733340286331
29,5,0,0,1,1,39.6,79.13333333333334,0.0,1,1,False,5.327876168789581,6.0473721790462776,0.0
51,20,3,1,0,2,0.0,17.366666666666667,4.0,2,1,False,11.51293546492023,13.122365377402328,8.458716261657262
29,11,0,1,0,2,0.0,82.13333333333334,4.0,1,1,False,8.517393171418904,9.210440366976517,0.0
29,10,0,1,0,0,0.0,54.03333333333333,5.0,1,1,False,5.493884150092012,7.10002716662926,0.6931471805599453
29,20,0,1,0,2,0.0,16.033333333333335,5.0,1,1,False,6.2166061010848646,6.90875477931522,1.9459101490553132
29,6,0,1,0,2,0.0,57.7,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,0.0,49.8,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,20,0,1,0,2,0.0,26.03333333333333,4.0,0,1,False,6.90875477931522,8.517393171418904,2.1972245773362196
29,20,0,1,0,2,99.0,14.433333333333334,0.0,1,1,False,3.5085558999826545,4.890349128221754,0.0
50,7,2,1,0,0,0.0,19.83333333333333,4.0,1,1,False,13.122365377402328,13.815511557963774,8.609407675404048
29,6,0,0,0,2,0.0,86.63333333333334,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,17,0,1,0,2,99.0,56.73333333333333,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
59,6,2,1,0,0,59.4,18.166666666666668,4.0,1,1,False,11.156264806643742,12.468440756144114,5.4116460518550396
29,6,0,1,0,2,0.0,31.83333333333333,0.0,1,1,True,0.6931471805599453,1.791759469228055,0.0
11,6,0,1,0,0,99.0,30.9,4.0,0,1,False,13.815511557963774,15.424948670398354,10.23899503822049
29,6,0,1,0,2,0.0,68.8,0.8,1,1,True,2.3978952727983707,3.9318256327243257,0.0
29,6,1,1,0,0,0.0,23.633333333333333,3.0,2,1,False,16.118095750958314,17.72753358339242,9.60951909544164
29,6,0,1,0,2,99.0,46.766666666666666,5.0,1,1,False,6.2166061010848646,6.90875477931522,1.791759469228055
29,7,0,0,0,0,99.0,118.83333333333331,0.0,1,1,False,4.844187086458591,5.802118375377063,0.0
74,11,0,1,1,1,0.0,115.23333333333332,4.0,1,1,False,17.72753358339242,18.420680753952364,12.766984735759753
29,6,0,1,0,2,0.0,62.73333333333333,2.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,4,0,1,1,1,0.0,13.966666666666669,2.0,1,1,False,11.51293546492023,13.122365377402328,4.804021044733257
29,20,0,1,0,2,59.4,28.666666666666668,0.0,1,1,False,3.828641396489095,5.362230692291689,0.0
29,20,0,0,0,0,0.0,120.6,5.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,1,2,99.0,22.5,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,0.0,56.23333333333333,1.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,4,0,1,0,2,0.0,48.0,0.0,2,1,False,3.5085558999826545,4.890349128221754,0.0
29,20,0,1,0,2,99.0,22.2,1.0,1,1,False,0.0,0.6931471805599453,0.0
29,6,0,1,0,2,0.0,52.7,0.0,1,1,False,3.3032169733019514,4.882801922586371,0.0
29,3,0,1,0,0,0.0,90.43333333333332,4.0,1,1,False,8.517393171418904,9.210440366976517,3.9889840465642745
29,20,0,1,0,2,39.6,25.433333333333334,0.0,1,1,False,2.785011242238338,3.9512437185814275,0.0
29,17,0,1,0,2,0.0,75.3,3.0,1,1,False,9.210440366976517,10.819798284210286,3.970291913552122
29,6,0,1,0,2,0.0,3.8333333333333335,3.0,1,1,False,8.517393171418904,9.210440366976517,2.4849066497880004
29,7,0,1,0,2,0.0,53.66666666666666,4.0,0,1,False,13.122365377402328,13.815511557963774,9.578449693540579
29,20,0,1,0,2,0.0,60.266666666666666,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,6,0,1,0,2,0.0,19.433333333333334,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,0,99.0,127.5,4.0,1,1,False,4.61512051684126,6.2166061010848646,1.9459101490553132
29,14,0,1,0,2,0.0,44.266666666666666,5.0,2,1,False,4.61512051684126,6.2166061010848646,2.0794415416798357
29,2,0,1,0,2,0.0,29.73333333333333,1.0,1,1,False,6.2166061010848646,6.90875477931522,0.0
29,20,0,1,1,2,99.0,22.633333333333333,0.0,1,1,False,1.4816045409242156,4.73795129722191,0.0
29,17,0,0,0,2,0.0,82.2,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,17,0,1,0,0,99.0,107.76666666666668,3.0,1,1,False,6.90875477931522,8.517393171418904,3.5553480614894135
29,2,0,1,0,2,0.0,43.06666666666667,1.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,20,0,1,0,2,0.0,69.33333333333333,3.0,1,1,False,9.210440366976517,10.819798284210286,3.9889840465642745
29,6,0,1,1,1,0.0,62.9,4.0,1,1,True,2.3978952727983707,3.9318256327243257,2.8903717578961645
29,5,0,1,0,2,59.4,2.6333333333333333,0.0,1,1,False,5.805134968916488,7.187657164114956,0.0
29,19,0,1,0,2,59.4,48.7,5.0,1,1,False,6.133398042996649,7.741099090035366,2.302585092994046
29,3,0,1,0,2,99.0,51.53333333333333,3.0,1,1,True,3.265759410767051,4.820281565605037,0.6931471805599453
29,20,0,1,0,2,0.0,74.36666666666666,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,20,0,1,0,0,99.0,81.66666666666667,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,6,0,1,0,2,0.0,27.2,0.0,1,1,True,4.844187086458591,5.802118375377063,0.0
29,2,0,1,0,2,0.0,16.566666666666666,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,0.0,62.16666666666666,1.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,79.2,154.63333333333333,0.0,1,1,False,3.765840495250065,5.0238805208462765,0.0
29,4,0,0,0,2,19.8,169.3,1.0,1,1,False,4.90527477843843,5.831882477283517,1.0986122886681096
29,6,0,1,1,1,99.0,46.06666666666667,4.0,1,1,False,11.919729676079623,12.95039048795861,7.958227192322312
29,20,0,1,0,2,0.0,50.73333333333333,1.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,1,1,99.0,117.86666666666666,0.0,1,1,False,2.8449093838194073,3.9512437185814275,0.0
29,19,0,1,1,2,59.4,103.03333333333332,0.0,1,1,False,3.8066624897703196,5.081404364984463,0.0
29,5,0,1,0,2,99.0,52.1,0.0,2,1,False,6.2166061010848646,6.90875477931522,0.0
29,5,0,1,0,2,99.0,64.73333333333333,0.0,1,1,False,6.90875477931522,8.517393171418904,0.0
29,20,0,1,0,2,99.0,64.03333333333333,5.0,1,1,False,2.3978952727983707,3.9318256327243257,1.9459101490553132
29,17,0,1,0,2,99.0,37.73333333333333,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,0,19.8,69.23333333333333,1.0,1,1,False,9.798182590890704,11.002116507732017,5.170483995038151
29,20,0,1,0,2,99.0,3.1333333333333333,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,14,0,1,0,2,0.0,13.0,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
34,6,2,1,1,1,99.0,66.36666666666666,4.0,2,1,True,16.705882371415992,17.909855136853043,12.868214077526464
29,20,0,1,0,2,0.0,51.2,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,13,0,1,0,0,39.6,34.43333333333333,0.0,1,1,False,3.5322256440685598,4.897839799950911,0.0
64,6,0,1,1,1,99.0,89.0,4.0,2,1,True,17.926384438531027,19.30444828825319,13.845752621875024
29,5,0,1,0,2,0.0,81.06666666666666,4.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,99.0,120.5,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,2,0,1,0,2,0.0,12.8,4.0,1,1,False,6.90875477931522,8.517393171418904,4.343805421853684
29,20,0,1,0,0,99.0,35.266666666666666,0.8,1,1,False,6.2166061010848646,6.90875477931522,0.0
29,4,0,1,0,2,19.8,6.533333333333333,0.0,1,1,False,4.962844630259907,5.860786223465865,0.0
68,6,2,1,0,0,99.0,76.93333333333332,4.0,1,1,False,17.72753358339242,18.420680753952364,11.84711653026888
6,6,0,1,0,0,0.0,78.26666666666665,4.0,0,1,False,15.424948670398354,16.118095750958314,11.464512229754153
29,20,0,1,1,2,59.4,96.1,5.0,1,1,False,5.808142489980444,7.193685818395112,0.6931471805599453
29,20,0,1,0,2,0.0,60.833333333333336,0.0,1,1,False,6.2166061010848646,6.90875477931522,0.0
29,6,0,1,0,0,0.0,22.266666666666666,3.0,1,1,False,13.122365377402328,13.815511557963774,6.914730892718563
29,20,0,1,0,2,99.0,14.166666666666666,0.0,2,1,False,4.61512051684126,6.2166061010848646,0.0
68,6,3,1,0,0,99.0,5.0,4.0,2,1,False,13.815511557963774,15.424948670398354,10.091169715572178
29,6,0,1,0,0,99.0,87.33333333333333,3.0,2,1,False,11.51293546492023,13.122365377402328,5.817111159963204
29,6,0,1,0,0,0.0,2.966666666666667,3.0,0,1,False,9.210440366976517,10.819798284210286,3.258096538021482
29,3,0,1,0,2,0.0,48.766666666666666,4.0,1,1,True,6.90875477931522,8.517393171418904,1.791759469228055
29,20,0,1,0,2,99.0,75.43333333333332,5.0,0,1,False,4.290459441148391,5.802118375377063,0.6931471805599453
29,6,3,1,0,0,99.0,85.8,4.0,1,1,True,13.815511557963774,15.424948670398354,7.526717561352706
28,6,2,1,0,0,0.0,66.3,4.0,0,1,False,15.424948670398354,16.118095750958314,9.632269206115012
29,3,0,1,0,2,0.0,48.0,0.0,1,1,True,0.6931471805599453,1.791759469228055,0.0
29,11,0,1,0,2,0.0,87.63333333333334,3.0,1,1,False,10.819798284210286,11.51293546492023,5.030437921392435
29,6,0,1,0,2,0.0,69.06666666666666,4.0,1,1,False,3.9318256327243257,4.61512051684126,2.3978952727983707
79,6,2,1,0,0,99.0,83.93333333333332,4.0,1,1,False,13.815511557963774,15.424948670398354,12.190268413985207
29,20,0,1,1,1,0.0,27.866666666666667,3.0,1,1,False,6.90875477931522,8.517393171418904,2.639057329615259
29,3,0,1,0,2,0.0,144.66666666666666,4.0,1,1,False,11.51293546492023,13.122365377402328,3.332204510175204
29,20,0,1,1,2,59.4,63.16666666666666,0.0,1,1,False,4.674696248636701,5.44673737166631,0.0
29,3,0,1,0,2,0.0,70.73333333333333,5.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
37,6,0,1,0,0,0.0,50.53333333333333,4.0,1,1,False,13.815511557963774,15.424948670398354,9.953039331365376
29,20,0,1,0,2,0.0,84.56666666666666,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,7,0,1,1,1,99.0,12.633333333333333,0.0,2,1,False,3.9318256327243257,4.61512051684126,0.0
29,20,0,1,0,2,99.0,46.333333333333336,5.0,1,1,False,3.9318256327243257,4.61512051684126,1.9459101490553132
5,20,0,1,1,1,0.0,59.86666666666667,4.0,2,1,False,11.51293546492023,13.122365377402328,8.535229553902337
29,5,0,0,0,2,19.8,146.9,0.0,2,1,False,4.90527477843843,5.831882477283517,0.0
29,7,0,1,0,2,0.0,88.23333333333333,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,7,0,1,0,2,0.0,61.66666666666666,0.0,0,1,False,4.746669748261791,5.488937726156687,0.0
29,20,0,1,0,2,0.0,20.433333333333334,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,6,0,1,0,2,99.0,6.133333333333334,0.0,1,1,False,6.90875477931522,8.517393171418904,0.0
59,12,2,1,0,0,39.6,174.93333333333334,4.0,1,1,False,12.73670383776449,13.592368256649284,8.325063693631197
29,4,0,1,0,2,0.0,68.43333333333334,3.0,1,1,False,9.210440366976517,10.819798284210286,4.787491742782046
29,14,0,1,0,2,99.0,38.633333333333326,4.0,2,1,False,9.210440366976517,10.819798284210286,5.860786223465865
29,20,0,1,0,0,39.6,164.2,4.0,2,1,False,11.156264806643742,12.468440756144114,7.0317412587631285
29,14,0,1,0,2,0.0,73.63333333333334,5.0,2,1,False,6.90875477931522,8.517393171418904,0.0
29,6,0,1,0,2,0.0,40.9,3.0,1,1,False,6.90875477931522,8.517393171418904,3.8066624897703196
29,19,0,1,0,2,39.6,85.06666666666666,0.0,1,1,False,3.2268439945173775,4.127134385045092,0.0
29,4,0,1,0,2,0.0,34.56666666666667,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,20,0,1,0,2,99.0,37.333333333333336,4.0,1,1,False,6.90875477931522,8.517393171418904,3.295836866004329
50,6,2,1,0,0,0.0,15.833333333333334,4.0,0,1,False,13.122365377402328,13.815511557963774,9.74020362461931
29,20,0,1,0,2,99.0,2.5,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,6,0,1,0,2,0.0,96.83333333333331,3.0,1,1,False,6.90875477931522,8.517393171418904,3.4965075614664802
27,6,0,1,0,0,0.0,4.7333333333333325,3.0,1,1,False,11.51293546492023,13.122365377402328,6.436150368369428
29,5,0,1,0,0,99.0,15.333333333333334,0.0,0,1,False,5.4510384535657,6.274762021241939,0.0
29,4,0,1,0,2,0.0,12.0,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
79,6,2,1,1,1,99.0,164.13333333333333,4.0,2,1,False,18.420680753952364,20.030118658386467,14.404219575146497
68,20,0,1,0,0,99.0,76.93333333333332,4.0,0,1,False,13.815511557963774,15.424948670398354,9.800346793616615
29,20,0,1,0,2,99.0,32.63333333333333,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,20,0,1,0,0,99.0,49.6,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,6,0,1,0,2,99.0,28.433333333333334,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,19,2,1,0,2,39.6,27.633333333333333,4.0,1,1,False,11.931642378754141,12.971542813248437,6.263398262591624
29,2,0,1,0,2,0.0,65.5,0.2,1,1,False,4.61512051684126,6.2166061010848646,0.0
50,6,3,1,1,1,99.0,72.33333333333333,4.0,2,1,False,16.648723960844016,17.76675429577647,12.301160073254369
19,20,2,1,1,1,99.0,106.96666666666668,4.0,1,1,False,13.815511557963774,15.424948670398354,9.810988418039205
29,6,0,1,0,2,0.0,23.73333333333333,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,5,0,1,0,2,0.0,34.96666666666667,5.0,1,1,False,5.493061443340548,6.415096959171596,1.6094379124341003
29,4,0,1,0,2,0.0,86.2,3.0,1,1,False,6.90875477931522,8.517393171418904,2.3978952727983707
29,4,0,1,0,2,0.0,74.23333333333333,5.0,1,1,False,6.90875477931522,8.517393171418904,0.0
29,3,0,1,0,0,99.0,18.966666666666665,0.0,0,1,False,4.762173934797756,5.5254529391317835,0.0
29,20,2,1,1,1,99.0,100.23333333333332,3.0,2,1,False,10.819798284210286,11.51293546492023,4.634728988229636
22,17,0,1,1,1,99.0,30.7,4.0,1,1,False,15.424948670398354,16.118095750958314,11.275061599499308
88,20,0,1,0,0,0.0,104.06666666666666,4.0,1,1,False,13.815511557963774,15.424948670398354,10.054920256296338
29,6,0,1,0,2,0.0,27.33333333333333,3.0,1,1,True,8.517393171418904,9.210440366976517,2.5649493574615367
45,6,2,1,0,0,99.0,29.83333333333333,4.0,0,1,False,16.118095750958314,17.72753358339242,10.81971828261021
29,4,3,1,0,0,0.0,56.93333333333333,3.0,1,1,False,11.51293546492023,13.122365377402328,7.607878073278507
29,20,0,1,0,2,0.0,63.1,0.0,2,1,False,0.6931471805599453,1.791759469228055,0.0
29,12,0,1,0,2,99.0,53.833333333333336,3.0,1,1,False,8.517393171418904,9.210440366976517,3.8712010109078907
29,3,0,1,0,0,0.0,107.1,4.0,1,1,False,6.90875477931522,8.517393171418904,3.044522437723423
29,20,0,1,0,0,39.6,181.4,5.0,1,1,False,4.143134726391533,5.5254529391317835,0.6931471805599453
29,20,0,1,0,2,0.0,36.766666666666666,1.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
90,17,2,1,1,1,0.0,10.866666666666667,4.0,2,1,False,11.51293546492023,13.122365377402328,5.135798437050262
29,4,0,1,0,0,59.4,99.96666666666668,0.0,1,1,False,3.6109179126442243,5.017279836814924,0.0
29,6,0,1,0,2,59.4,16.166666666666668,4.0,1,1,True,8.083637203141548,9.488047863280759,3.295836866004329
29,6,0,1,0,2,0.0,85.7,4.0,1,1,True,6.2166061010848646,6.90875477931522,2.5649493574615367
29,3,0,1,0,2,99.0,30.23333333333333,0.0,1,1,True,6.2166061010848646,6.90875477931522,0.0
29,20,0,1,0,2,0.0,56.66666666666666,5.0,1,1,False,4.61512051684126,6.2166061010848646,1.791759469228055
79,20,0,1,0,2,99.0,147.53333333333333,4.0,1,1,False,11.51293546492023,13.122365377402328,7.599401333415815
29,12,0,1,0,2,99.0,2.7666666666666666,0.0,1,1,False,3.58351893845611,4.962844630259907,0.0
29,20,0,1,0,2,99.0,27.73333333333333,0.0,2,1,False,4.007333185232471,5.484796933490655,0.0
29,7,0,1,0,2,99.0,120.9,4.0,1,1,False,8.517393171418904,9.210440366976517,3.8712010109078907
29,20,0,1,0,2,0.0,21.8,1.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,3,0,0,0,0,99.0,91.56666666666666,3.0,1,1,False,6.2166061010848646,6.90875477931522,1.791759469228055
29,6,0,1,0,2,0.0,56.633333333333326,3.0,1,1,True,9.210440366976517,10.819798284210286,6.282266746896006
29,20,0,1,0,2,99.0,99.33333333333331,1.0,2,1,False,6.274762021241939,7.749753406274437,2.302585092994046
88,6,0,1,0,2,0.0,2.6666666666666665,0.0,1,1,False,9.210440366976517,10.819798284210286,0.0
29,20,0,1,0,2,0.0,66.4,1.0,1,1,False,6.2166061010848646,6.90875477931522,0.0
56,6,0,1,0,0,99.0,25.1,3.0,2,1,False,16.118095750958314,17.72753358339242,9.139703292376742
3,17,3,1,0,2,0.0,0.5333333333333333,0.0,1,1,False,9.210440366976517,10.819798284210286,0.0
29,20,0,1,0,2,0.0,94.46666666666668,4.0,1,1,False,9.210440366976517,10.819798284210286,4.48863636973214
29,3,0,1,0,0,0.0,108.9,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,1,1,0,0,0.0,40.86666666666667,4.0,1,1,False,16.118095750958314,17.72753358339242,12.831847961489878
29,20,0,1,0,2,99.0,52.46666666666666,4.0,1,1,False,6.90875477931522,8.517393171418904,4.219507705176107
29,3,0,1,0,2,0.0,51.46666666666666,4.0,1,1,False,6.274762021241939,7.749753406274437,2.8903717578961645
29,6,0,1,0,0,99.0,94.6,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,20,0,1,0,2,99.0,6.7,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,20,0,1,0,2,99.0,87.2,5.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,19,0,1,0,2,59.4,52.7,4.0,1,1,False,3.5610460826040513,4.955827057601261,0.6931471805599453
29,20,0,1,1,1,99.0,98.46666666666668,2.0,0,1,False,10.165890277802454,11.156264806643742,5.641907070938114
29,18,0,1,0,2,0.0,64.46666666666667,0.0,1,1,False,4.964242254526545,6.021023349349527,0.0
29,4,0,1,0,2,0.0,20.4,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,0.0,26.766666666666666,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
40,6,0,1,1,1,99.0,79.2,4.0,1,1,False,13.815511557963774,15.424948670398354,9.622450022803015
29,5,0,1,0,2,99.0,38.833333333333336,4.0,1,1,False,6.90875477931522,8.517393171418904,4.0943445622221
29,3,0,1,1,2,99.0,60.03333333333333,4.0,1,1,True,4.61512051684126,6.2166061010848646,2.9444389791664403
29,6,2,1,0,0,0.0,42.66666666666666,4.0,1,1,False,7.937731775260109,9.546884034617925,3.58351893845611
29,19,0,1,1,1,99.0,84.06666666666666,1.0,1,1,False,8.137688184977605,9.55400099583723,3.1780538303479458
29,20,0,1,0,0,0.0,29.23333333333333,4.0,1,1,False,6.90875477931522,8.517393171418904,4.919980925828125
29,4,0,1,0,2,0.0,35.43333333333333,4.0,1,1,False,8.517393171418904,9.210440366976517,2.833213344056216
29,17,0,1,0,0,99.0,35.9,3.0,1,1,False,6.90875477931522,8.517393171418904,2.0794415416798357
29,14,0,1,0,2,0.0,90.06666666666666,5.0,2,1,False,2.3978952727983707,3.9318256327243257,0.0
